BLOCK	UNIT	HHSIZE	HHPERA	HHPERB1	HHPERB2	HHPERD1	HHPERD2	HHPERE1	HHPERE2	HHPERF1	HHPERF2	HHPERG1	HHPERG2	HHPERH1	HHPERH2	NUEMPNIH	NUIRH	EMPINCH	INVSTH	GOVINCH	OTINCH	TOTINCH	DTYPEH	BUILTH	TENURH	MORGH	ROOMH	BROOMH	VALUEH	GROSRTH	OMPH	HMAGE	HMSEX	HMMTN	HMHLOS	HMOCC91	HMLFACT	HMWKSWK	HMEMPIN	SHMAGE	SHMSEX	SHMMTN	SHMHLOS	SHMOCC91	SHMLFACT	SHMWKSWK	SHMEMPIN
67	5	2	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	40545	1335	0	0	41880	1	4	1	1	10	5	455000	.	945	2	1	3	4	12	1	52	27771	.	.	.	.	.	.	.	.
67	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	41871	0	0	0	41871	1	2	1	1	4	2	150000	.	595	4	2	1	5	9	1	52	41871	.	.	.	.	.	.	.	.
67	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	41000	800	0	0	41800	2	5	2	.	3	1	.	675	.	3	2	1	5	13	1	52	16000	1	1	1	6	10	1	52	25800
67	8	4	0	0	1	1	0	1	1	0	0	0	0	0	0	2	2	41600	0	400	0	42000	1	7	1	1	10	3	270000	.	936	4	1	3	5	12	1	52	40400	1	2	1	2	.	13	.	0
68	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	41600	0	7017	0	48617	2	6	1	1	3	1	170000	.	917	2	1	1	7	6	1	32	48617	.	.	.	.	.	.	.	.
68	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	41100	470	0	34988	76558	1	4	1	1	7	5	401000	.	1484	5	1	3	2	12	12	22	38279	1	2	3	1	2	12	22	38279
68	3	3	0	0	0	0	0	1	2	0	0	0	0	0	0	3	3	41500	0	1800	0	43300	1	3	2	.	8	3	.	939	.	2	1	1	3	4	9	36	17800	.	.	.	.	.	.	.	.
68	4	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	41000	400	400	0	41800	4	5	1	1	6	3	130000	.	1337	2	1	1	5	4	1	52	14400	1	2	1	7	11	1	31	27400
68	5	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	41367	7370	8669	57406	1	5	1	2	5	2	200000	.	290	6	1	1	2	.	13	.	23798	2	2	1	2	.	13	.	33608
68	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	40304	900	13375	0	54579	6	7	1	1	5	2	60000	.	967	2	2	1	3	5	1	52	31300	4	1	1	3	14	1	16	23279
68	7	3	0	0	0	0	0	1	1	1	0	0	0	0	0	2	3	41000	155	6600	22000	69755	5	4	1	2	6	3	200000	.	254	5	2	1	2	10	1	52	24155	1	1	1	1	.	13	.	28600
68	8	4	0	0	0	0	0	0	3	1	0	0	0	0	0	3	4	41080	0	9769	37689	88538	1	6	1	1	7	3	433000	.	691	5	1	1	3	.	13	.	39097	1	2	1	5	11	1	52	5382
69	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	40824	181	1145	3600	45750	6	5	1	1	7	3	128000	.	866	3	2	1	5	8	1	40	45750	.	.	.	.	.	.	.	.
69	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	40000	1000	2500	0	43500	1	4	1	2	7	3	190000	.	290	5	1	1	3	14	1	45	42500	.	.	.	.	.	.	.	.
69	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	40000	1000	0	0	41000	2	4	2	.	2	0	.	603	.	2	2	3	7	3	1	52	41000	.	.	.	.	.	.	.	.
69	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	40253	696	0	0	40949	2	6	2	.	5	2	.	682	.	3	2	1	7	3	1	52	40949	.	.	.	.	.	.	.	.
69	5	3	0	0	0	1	0	1	1	0	0	0	0	0	0	2	2	40441	413	1585	0	42439	8	4	1	1	5	3	20000	.	287	4	1	1	2	14	1	52	35526	2	2	1	2	11	1	26	6913
69	6	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	40673	0	0	0	40673	1	1	1	2	6	3	120000	.	291	5	1	1	1	12	1	52	40673	1	2	1	1	.	13	.	0
69	7	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	40400	0	7764	0	48164	1	6	1	1	8	4	230000	.	2218	2	2	1	5	11	1	10	8707	1	1	1	5	9	1	52	39457
69	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	37424	2766	0	0	40190	5	7	1	1	4	2	179000	.	1608	2	2	3	5	3	1	52	40190	.	.	.	.	.	.	.	.
70	1	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	40000	0	400	0	40400	1	6	1	1	10	3	160000	.	1117	3	1	3	5	12	1	52	30400	2	2	1	3	11	1	52	10000
70	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	40000	0	3000	0	43000	1	4	1	1	7	4	159000	.	1514	3	1	1	7	8	1	52	40000	2	2	1	5	14	9	17	3000
70	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	40000	0	800	0	40800	4	3	1	1	7	3	189000	.	767	4	1	1	2	11	1	50	30400	1	2	1	2	11	1	48	10400
70	4	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	40000	0	400	0	40400	4	3	2	.	7	2	.	813	.	2	2	1	7	3	1	52	40400	.	.	.	.	.	.	.	.
70	5	4	0	1	0	0	0	1	1	0	1	0	0	0	0	2	2	40000	0	400	0	40400	5	7	1	1	8	5	250000	.	727	3	1	3	3	8	1	52	20400	2	2	3	3	13	1	52	20000
70	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	40000	0	0	0	40000	1	3	1	2	7	3	225000	.	284	4	1	1	1	14	1	52	40000	1	2	1	3	.	13	.	0
70	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	40000	0	250	0	40250	1	6	2	.	7	2	.	865	.	3	1	1	6	11	9	40	20000	2	2	1	7	10	1	20	20250
70	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	39856	135	0	0	39991	1	6	1	1	6	3	180000	.	777	5	2	1	3	7	1	52	35491	.	.	.	.	.	.	.	.
71	1	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	39991	0	4644	0	44635	1	3	1	1	5	3	200000	.	998	3	1	3	5	3	1	27	44635	1	2	3	3	.	13	.	0
71	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	39600	0	12600	0	52200	1	3	1	1	7	2	120000	.	715	3	1	1	5	10	1	47	35300	2	2	1	5	14	1	28	16900
71	3	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	39052	502	0	0	39554	7	5	1	2	5	2	180000	.	214	4	2	1	5	3	1	52	39554	4	1	1	5	.	13	.	0
71	4	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	39200	250	12700	0	52150	1	5	1	1	8	4	210000	.	2218	2	1	1	5	4	1	0	39950	4	2	1	7	3	1	0	12200
71	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	39000	0	0	0	39000	1	7	1	1	7	3	135000	.	1223	2	1	1	5	12	1	40	39000	.	.	.	.	.	.	.	.
71	6	4	0	2	0	0	0	1	1	0	0	0	0	0	0	1	1	39000	0	1600	0	40600	1	5	1	2	6	3	230000	.	265	4	1	3	7	13	1	52	40600	2	2	3	7	.	13	.	0
71	7	5	3	0	0	0	0	1	1	0	0	0	0	0	0	1	1	39000	0	2868	0	41868	5	7	1	1	10	4	250000	.	708	5	1	3	1	12	1	52	41868	3	2	3	1	.	13	.	0
71	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	39000	0	123	0	39123	1	5	1	1	6	3	185000	.	490	5	1	1	3	12	1	52	27123	2	2	1	3	3	1	40	12000
72	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	38000	1000	0	0	39000	1	5	1	2	5	3	170000	.	243	4	1	1	2	12	1	52	39000	.	.	.	.	.	.	.	.
72	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	18800	20089	16641	66223	121753	2	5	1	2	5	2	275000	.	366	7	1	1	7	3	12	52	90415	2	2	3	1	.	13	.	31338
72	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	34868	3917	0	0	38785	2	4	2	.	3	1	.	518	.	4	2	1	3	10	1	52	38785	.	.	.	.	.	.	.	.
72	4	5	0	0	0	1	0	1	2	0	0	1	0	0	0	3	4	36090	2684	7962	95	46831	1	7	1	1	9	3	28000	.	2218	3	1	3	4	8	1	52	12000	2	2	1	3	8	1	.	12000
72	5	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	38568	182	39272	3492	81514	6	7	1	2	6	3	200000	.	272	6	1	1	2	2	12	20	74941	2	2	1	2	13	12	14	6573
72	6	3	0	0	0	0	1	0	1	0	0	1	0	0	0	1	3	7769	30970	10128	10409	59276	1	2	1	2	7	3	150000	.	291	6	1	1	1	.	13	.	37816	2	2	1	2	.	13	.	13691
72	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	38400	0	0	0	38400	6	6	2	.	5	2	.	623	.	2	1	1	3	12	1	52	24400	1	2	1	2	11	1	52	14000
72	8	3	0	0	0	0	1	1	1	0	0	0	0	0	0	3	3	38000	400	2130	0	40530	1	3	1	2	5	3	160000	.	171	5	1	3	1	12	1	24	15570	1	2	3	1	12	1	24	15960
73	1	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	38355	0	577	0	38932	1	3	2	.	8	3	.	902	.	2	1	1	3	9	1	48	38932	1	2	1	5	3	11	0	0
73	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	34085	4164	0	0	38249	1	2	1	1	4	2	150000	.	1237	2	2	1	5	11	1	52	38249	.	.	.	.	.	.	.	.
73	3	4	0	0	1	0	1	1	1	0	0	0	0	0	0	3	4	8991	29083	7481	1675	47230	1	5	1	1	9	4	260000	.	1612	4	1	3	7	8	1	46	22404	2	2	3	7	11	1	46	15941
73	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	38000	0	400	0	38400	2	1	2	.	4	1	.	767	.	3	1	1	5	3	1	32	38400	.	.	.	.	.	.	.	.
73	5	3	0	0	0	1	0	1	1	0	0	0	0	0	0	3	3	29600	8150	2000	0	39750	6	7	1	1	6	3	200000	.	1028	5	1	1	7	2	1	40	15800	2	2	3	7	2	1	40	15800
73	6	4	0	0	0	2	0	1	1	0	0	0	0	0	0	4	4	37181	399	6904	0	44484	1	5	1	1	6	3	190000	.	550	3	1	1	2	12	4	30	25320	1	2	1	3	13	1	51	8969
73	7	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	36000	1500	508	0	38008	4	7	1	2	5	2	20000	.	100	4	2	3	4	2	12	52	38008	.	.	.	.	.	.	.	.
73	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	37130	318	0	0	37448	2	6	2	.	4	2	.	940	.	4	2	1	7	3	1	52	37448	.	.	.	.	.	.	.	.
74	1	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	37400	0	31469	0	68869	1	6	1	1	9	3	190000	.	1043	3	1	1	3	14	1	52	37869	2	2	3	5	2	1	52	31000
74	2	5	0	2	1	0	0	1	1	0	0	0	0	0	0	1	1	37382	0	2630	0	40012	1	7	1	1	9	4	160000	.	961	2	1	1	4	12	1	52	40012	4	2	1	3	13	1	0	0
74	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	36345	960	6050	0	43355	1	1	1	1	6	4	250000	.	601	4	1	3	7	12	1	30	23153	1	2	3	4	13	1	40	20202
74	4	5	1	1	1	0	0	1	1	0	0	0	0	0	0	2	2	36934	243	2436	0	39613	1	5	2	.	10	5	.	1000	.	3	1	1	2	10	1	52	37513	1	2	1	2	2	1	52	2100
74	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	36900	200	3460	0	40560	2	1	2	.	6	2	.	1010	.	2	1	1	7	2	1	52	9800	.	.	.	.	.	.	.	.
74	6	5	2	1	0	0	0	1	1	0	0	0	0	0	0	1	1	34000	3000	2819	0	39819	1	5	1	1	10	3	190000	.	1275	2	1	3	2	12	2	33	39819	1	2	1	2	.	13	.	0
74	7	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	37000	0	200	0	37200	2	5	2	.	4	2	.	720	.	1	2	1	3	9	1	52	22000	.	.	.	.	.	.	.	.
74	8	3	0	0	1	0	1	0	1	0	0	0	0	0	0	2	2	36900	0	975	0	37875	5	5	2	.	6	3	.	850	.	2	2	1	5	11	1	52	15875	.	.	.	.	.	.	.	.
75	1	4	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	36600	255	1855	997	39707	4	4	1	1	5	3	130000	.	768	3	1	1	2	14	1	50	39707	2	2	1	5	.	13	.	0
75	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	36690	0	0	0	36690	2	4	2	.	3	1	.	628	.	3	1	1	3	4	1	52	36690	.	.	.	.	.	.	.	.
75	3	4	0	2	0	0	0	1	1	0	0	0	0	0	0	2	2	36538	0	1711	0	38249	1	5	2	.	7	3	.	1150	.	3	1	1	3	2	1	52	23755	2	2	1	7	10	1	52	14494
75	4	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	34000	2500	1510	0	38010	1	7	1	1	6	4	250000	.	796	4	1	1	2	6	1	52	31510	2	2	1	2	11	1	0	6500
75	5	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	36307	100	1920	0	38327	1	7	1	1	5	3	150000	.	1086	3	1	1	5	9	1	52	38327	2	2	1	2	.	13	.	0
75	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	36000	70	0	0	36070	2	4	2	.	4	1	.	759	.	2	2	1	7	3	1	48	36070	.	.	.	.	.	.	.	.
75	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	36000	0	0	0	36000	1	4	1	1	4	2	85000	.	865	5	1	1	1	12	1	52	36000	.	.	.	.	.	.	.	.
75	8	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	36000	0	0	0	36000	1	4	2	.	9	3	.	750	.	3	1	1	4	12	1	51	26000	2	2	2	2	10	1	14	10000
76	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	36000	0	4000	0	40000	2	3	2	.	3	1	.	617	.	2	1	1	7	3	1	31	40000	.	.	.	.	.	.	.	.
76	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	31000	5000	863	4000	40863	1	2	1	1	7	3	240000	.	875	2	1	3	5	4	1	48	2200	1	2	3	5	4	2	48	38663
76	3	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	36000	0	3643	0	39643	1	2	2	.	7	3	.	975	.	3	1	1	5	8	1	49	20643	1	2	1	5	3	1	20	19000
76	4	4	0	0	0	1	1	1	1	0	0	0	0	0	0	3	4	26949	9048	15817	12675	64489	5	4	1	2	6	3	270000	.	504	5	1	3	1	.	13	.	31065	1	2	3	1	.	13	.	6170
76	5	4	1	0	0	0	0	1	1	0	1	0	0	0	0	1	3	35882	0	14875	0	50757	1	4	1	1	6	4	180000	.	2218	2	1	3	2	14	4	0	9075	1	2	3	7	3	1	48	36282
76	6	4	0	1	1	0	0	1	1	0	0	0	0	0	0	4	4	35353	314	1610	0	37277	1	4	1	2	7	3	170000	.	260	4	1	1	7	3	1	12	7815	1	2	1	5	11	1	48	28062
76	7	3	0	0	0	0	1	1	1	0	0	0	0	0	0	3	3	35360	0	6949	0	42309	1	3	1	1	8	3	160000	.	788	4	1	1	5	9	2	21	24540	1	2	1	4	10	9	21	13821
76	8	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	35344	0	4952	0	40296	1	5	1	1	10	3	200000	.	837	3	1	1	7	5	1	48	21202	1	2	1	3	7	1	52	19094
77	1	4	0	1	1	0	0	0	1	1	0	0	0	0	0	2	2	35000	300	1564	0	36864	1	2	1	2	9	3	443000	.	300	5	1	1	7	2	1	52	26564	2	2	1	7	2	1	52	10300
77	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	15405	19810	6492	7501	49208	1	5	1	1	9	3	440000	.	435	5	1	2	2	13	1	52	23050	4	2	2	2	.	13	.	26158
77	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	35188	0	612	0	35800	4	5	2	.	4	2	.	599	.	2	2	1	5	5	1	52	35800	.	.	.	.	.	.	.	.
77	4	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	34956	215	331	0	35502	1	6	1	1	6	3	150000	.	1292	1	2	1	7	11	1	20	9728	4	1	1	5	14	1	50	25774
77	5	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	2	2200	32858	1575	0	36633	1	6	1	2	10	4	359000	.	297	3	1	3	7	3	4	0	17135	1	2	3	5	7	1	6	19498
77	6	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	33557	1466	9244	0	44267	1	2	2	.	6	2	.	933	.	3	1	1	7	2	2	50	16300	2	2	1	7	3	1	48	27967
77	7	6	2	1	1	0	0	1	1	0	0	0	0	0	0	1	1	35000	0	3897	0	38897	1	5	2	.	7	4	.	980	.	2	2	1	4	.	13	.	0	1	1	5	5	4	1	49	38897
77	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	35000	0	0	0	35000	1	3	1	1	9	2	150000	.	1055	2	1	3	6	11	1	52	35000	.	.	.	.	.	.	.	.
78	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	35000	4455	0	39455	2	4	2	.	4	1	.	1000	.	6	2	1	6	.	13	.	39455	.	.	.	.	.	.	.	.
78	2	6	0	1	1	0	1	2	1	0	0	0	0	0	0	4	4	32840	2000	1597	0	36437	1	3	1	2	10	5	437000	.	423	3	1	1	7	3	1	50	10570	4	2	1	5	11	11	48	25597
78	3	3	0	0	0	0	0	1	0	1	1	0	0	0	0	2	3	32161	2584	1903	28719	65367	1	3	1	2	6	2	200000	.	275	5	1	1	3	.	13	.	30846	1	2	1	4	11	1	52	14521
78	4	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	33400	1300	8000	0	42700	6	7	1	1	6	3	120000	.	1128	2	1	1	7	3	1	52	26100	1	2	1	7	4	1	40	16600
78	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	34518	15839	5572	55929	1	2	1	2	4	2	25000	.	226	8	1	1	2	.	13	.	27963	2	2	1	2	.	13	.	27966
78	6	3	1	0	0	0	1	1	0	0	0	0	0	0	0	2	2	25500	9000	3979	0	38479	4	6	1	1	6	3	130000	.	1067	2	1	1	3	6	1	52	30198	2	2	1	7	4	1	30	8281
78	7	5	3	0	0	0	0	1	1	0	0	0	0	0	0	1	2	33816	557	3108	1412	38893	1	2	1	1	3	1	150000	.	528	5	1	3	7	6	1	50	37650	3	2	3	2	.	13	.	1243
78	8	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	33798	456	654	0	34908	5	5	1	2	5	2	260000	.	197	3	1	3	7	3	1	52	34908	.	.	.	.	.	.	.	.
79	1	5	1	1	0	0	0	1	1	0	1	0	0	0	0	2	3	30000	4124	10815	0	44939	1	5	1	2	6	3	250000	.	325	2	1	3	2	2	1	52	15000	1	2	3	7	2	1	52	16919
79	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	34000	0	0	0	34000	6	5	2	.	5	2	.	817	.	2	1	1	1	13	2	52	26000	5	2	1	3	11	2	25	8000
79	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	34000	0	0	0	34000	2	4	2	.	3	1	.	590	.	4	2	1	7	7	1	52	34000	.	.	.	.	.	.	.	.
79	4	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	34000	0	1622	0	35622	5	2	1	1	8	4	180000	.	2218	3	1	3	1	8	1	52	25622	1	2	3	4	12	1	52	10000
79	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	34000	0	1000	0	35000	2	4	2	.	3	1	.	562	.	4	2	3	2	11	1	50	6000	4	1	1	7	3	1	37	29000
79	6	4	0	0	2	0	0	1	1	0	0	0	0	0	0	2	2	34000	0	1622	0	35622	1	5	1	2	6	3	160000	.	250	4	1	1	5	8	1	52	31622	2	2	1	5	10	1	4	4000
79	7	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	34000	0	3214	0	37214	2	3	2	.	5	2	.	836	.	2	2	1	7	4	1	52	17500	.	.	.	.	.	.	.	.
79	8	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	2	34000	0	6688	0	40688	1	3	1	1	5	2	180000	.	1153	3	1	1	2	12	1	52	36688	2	2	1	3	10	1	52	4000
80	1	4	0	0	0	1	0	1	2	0	0	0	0	0	0	3	3	33840	0	5850	0	39690	1	3	1	1	9	3	200000	.	750	5	1	3	7	3	1	52	15240	1	2	3	5	13	1	12	9450
80	2	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	33700	0	679	0	34379	1	4	2	.	6	3	.	1140	.	2	1	1	7	13	1	52	22179	1	2	1	7	10	1	52	12200
80	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	33544	6883	7898	48325	2	7	2	.	4	2	.	1403	.	8	2	3	3	.	13	.	48325	.	.	.	.	.	.	.	.
80	4	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	15000	18390	3360	1829	38579	1	5	1	2	8	3	457000	.	232	5	2	1	2	7	1	52	38579	.	.	.	.	.	.	.	.
80	5	3	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2	33366	0	694	0	34060	6	5	1	1	5	3	120000	.	963	3	1	3	3	10	1	52	19303	1	2	3	5	12	1	52	14757
80	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	33000	0	8200	0	41200	1	6	2	.	9	5	.	1000	.	2	1	1	2	14	1	42	31200	.	.	.	.	.	.	.	.
80	7	3	1	0	0	1	0	0	1	0	0	0	0	0	0	2	2	33000	0	1920	0	34920	1	2	2	.	10	3	.	572	.	1	1	1	4	11	1	49	27420	4	2	1	5	10	12	20	7500
80	8	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	32812	0	19811	0	52623	1	5	1	1	7	3	200000	.	694	5	1	1	3	9	1	48	49598	2	2	1	3	11	1	14	3025
81	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	32267	414	0	0	32681	1	2	1	1	8	3	235000	.	544	2	1	1	5	5	1	52	32681	1	2	3	4	.	13	.	0
81	2	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	32000	600	1894	0	34494	1	2	1	1	5	3	250000	.	733	2	1	1	3	6	1	40	22288	1	2	1	5	11	1	52	12206
81	3	4	1	0	1	0	0	1	1	0	0	0	0	0	0	1	2	30000	2381	1695	0	34076	1	3	2	.	4	2	.	950	.	2	2	3	6	10	1	52	2381	1	1	1	3	2	1	52	31695
81	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	32063	6210	11030	49303	2	3	2	.	3	1	.	620	.	8	1	1	1	.	13	.	49303	.	.	.	.	.	.	.	.
81	5	5	0	0	2	0	0	1	1	0	0	0	0	1	0	2	3	32000	0	11381	0	43381	1	4	1	1	10	5	170000	.	954	2	1	3	5	9	1	50	26712	1	2	3	2	12	1	20	7000
81	6	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	32000	0	1712	0	33712	1	7	2	.	9	3	.	1000	.	2	1	1	4	2	1	48	31712	1	2	1	2	3	12	8	2000
81	7	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	2	7033	24962	2685	0	34680	1	7	1	1	7	3	250000	.	620	4	2	1	5	14	1	30	25678	1	1	1	5	14	1	30	9002
81	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	28041	3791	0	0	31832	2	5	1	2	3	1	140000	.	215	5	2	1	5	7	1	52	31832	.	.	.	.	.	.	.	.
82	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	31780	3070	21908	56758	1	2	1	2	8	3	408000	.	258	5	2	1	5	.	13	.	56758	.	.	.	.	.	.	.	.
82	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	31500	0	10070	0	41570	1	4	2	.	5	2	.	825	.	3	1	3	3	12	1	36	27170	2	2	1	5	10	9	37	14400
82	3	4	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	16757	14395	1751	0	32903	1	3	2	.	5	3	.	875	.	4	1	1	3	6	1	49	32903	2	2	1	3	.	13	.	0
82	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	31000	0	0	0	31000	4	7	1	1	8	2	120000	.	965	3	2	1	7	4	1	52	31000	.	.	.	.	.	.	.	.
82	5	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	31000	0	710	2000	33710	5	5	2	.	4	2	.	650	.	2	1	1	7	2	1	40	19710	1	2	1	6	7	1	30	14000
82	6	4	0	0	2	0	0	1	1	0	0	0	0	0	0	2	2	30806	0	2499	20545	53850	6	6	2	.	5	3	.	855	.	3	1	1	5	12	1	32	50130	1	2	1	7	4	12	36	3720
82	7	5	1	0	2	0	0	1	1	0	0	0	0	0	0	2	2	23000	7800	2723	0	33523	1	2	1	2	8	4	180000	.	99	2	1	3	5	8	1	52	13400	1	2	3	3	13	1	52	20123
82	8	5	0	0	1	1	1	1	1	0	0	0	0	0	0	5	5	30800	0	2531	0	33331	1	3	1	1	6	3	210000	.	513	4	1	3	3	13	3	40	14000	1	2	3	3	12	1	45	15031
83	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	2	2	30712	0	3678	0	34390	5	4	2	.	5	2	.	563	.	3	1	1	1	12	1	52	24678	3	2	1	2	13	1	52	9712
83	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	29900	300	1404	24900	56504	1	5	1	1	6	3	275000	.	2218	5	1	1	3	7	1	52	54800	1	2	1	6	.	13	.	1704
83	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	26080	4100	3510	0	33690	5	1	1	2	9	2	367000	.	339	4	1	1	7	.	13	.	6610	2	2	1	3	10	2	52	27080
83	4	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	30000	150	9669	0	39819	2	5	1	1	4	2	150000	.	918	4	2	5	5	7	1	52	30150	.	.	.	.	.	.	.	.
83	5	4	0	0	0	0	1	1	1	0	0	0	0	0	1	2	3	28477	1614	10068	0	40159	5	5	1	1	6	4	275000	.	1012	5	1	3	4	11	12	52	22694	1	2	3	1	.	14	.	0
83	6	3	0	0	0	0	0	1	0	1	1	0	0	0	0	2	3	24280	5784	4840	11309	46213	1	4	1	1	7	4	240000	.	1058	5	1	3	5	.	13	.	16607	1	2	3	5	13	2	52	12052
83	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	30041	0	10101	0	40142	1	2	2	.	5	2	.	575	.	2	2	1	2	13	1	20	13304	1	1	1	3	12	1	20	26838
83	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	30000	0	0	0	30000	1	2	2	.	3	1	.	500	.	2	1	1	6	12	2	52	30000	.	.	.	.	.	.	.	.
84	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	30000	0	0	0	30000	1	3	1	1	5	3	140000	.	867	2	1	1	7	6	1	52	30000	2	2	1	5	.	13	.	0
84	2	6	2	0	2	0	0	1	1	0	0	0	0	0	0	1	1	30000	0	4230	0	34230	1	4	1	1	7	4	160000	.	1010	3	1	3	5	5	1	52	34230	2	2	3	2	.	13	.	0
